"m1","d1","m2","d2","sigma1","sigma2","rho1","lambda","v1","v2","phi1","phi2","rho2"
-0.06242952818892,0.0374469502622767,-3.72047747012445,18.0501896998936,0.00906444792954503,0.0363443697979647,-0.248913469407947,6.89427789767731,0.035279698121288,0.717725723305268,0.0301747807780507,0.474285428732181,-0.976159504294588
-0.133559771279196,0.035662771414361,-3.70915842899142,19.3414605017741,0.00936400837974117,0.0360819141326605,-0.292831224651244,8.02676828672996,0.0360966115648716,0.663205735675031,0.0299185056694034,0.491720111314615,-0.972996839057197
-0.116425192206878,0.032897103468625,-3.72036377685064,21.7622434165717,0.00941494787193498,0.0356834115259179,-0.312623369454509,8.72041350358363,0.0308669847978244,0.674592606894018,0.0301202031433112,0.49199477007627,-0.977024209173128
-0.128995780711357,0.031181427063007,-3.73938313639928,21.6471207622196,0.00891220903388039,0.0347007287641519,-0.452188128356995,9.01385712808189,0.0344110998128153,0.678583013586438,0.0299032841854636,0.487725090747618,-0.976951931231455
-0.123627048477182,0.0324322674424557,-3.71429309909747,22.3994093524436,0.0090293971186062,0.0353476440229748,-0.554323054533792,8.16463189414755,0.03296498236551,0.698878749871013,0.0297231387200673,0.497836066513871,-0.980635118823899
-0.0944780174036467,0.035616365613566,-3.69726384292129,20.5235253634312,0.00961178688996553,0.0343589112942415,-0.540445653475155,8.57708840383864,0.0331690205956224,0.684153022973744,0.0298649333322282,0.494792426751618,-0.980636971655038
-0.117893902580101,0.0397155063386784,-3.66596604141017,19.8649198266948,0.00978726078107115,0.0341183457293784,-0.63084004623495,7.52296224753009,0.0326369591150886,0.741467506094277,0.0299493674670011,0.479995687511367,-0.978174361148074
-0.116525371764021,0.0402543153233232,-3.74631853449514,19.8723856641826,0.00925307394782484,0.034972094714341,-0.556080272023364,7.84287711212063,0.0345042897876498,0.722177011860548,0.0296124090135564,0.493058374613766,-0.976212373412646
-0.14135406813866,0.037516872886348,-3.73657019699642,19.1505454609354,0.00868225459622748,0.0351848245351335,-0.557042918491044,8.2586695754116,0.0341380701195087,0.714264046504087,0.0295907105972051,0.495368639861847,-0.974378565460896
-0.13588910319415,0.0405337775627978,-3.73781671137172,19.8607359982651,0.00893557642470148,0.0346450091030163,-0.568432930421976,7.97134457247406,0.032800129445006,0.717193230137234,0.0299633839867555,0.504079604850799,-0.974601066194701
-0.111518607342272,0.0359383714252709,-3.73417733850415,19.7849447359259,0.00875679262063668,0.034880794790765,-0.570727236513017,7.37286891486646,0.0315668631442246,0.692093109190984,0.0303457410670095,0.518720555170075,-0.972402152096356
-0.108307049513771,0.044988454124707,-3.78391949889126,20.1100339223568,0.00842192292134098,0.0361092531874577,-0.3745718062213,7.36164295731855,0.0343011979218649,0.710017243098034,0.030389457838964,0.552566403543147,-0.971033211756465
